Source Name	Cell ID	Predicted Archetype
8C83D4387F	1	1
8C83D4387F	2	1
8C83D4387F	3	1
8C83D4387F	4	1
8C83D4387F	5	1
8C83D4387F	6	1
8C83D4387F	7	1
8C83D4387F	8	1
8C83D4387F	9	1
8C83D4387F	10	1
8C83D4387F	11	1
8C83D4387F	12	1
8C83D4387F	13	1
8C83D4387F	14	1
8C83D4387F	15	1
8C83D4387F	16	1
8C83D4387F	17	1
8C83D4387F	18	1
8C83D4387F	19	1
8C83D4387F	20	2
8C83D4387F	21	1
8C83D4387F	22	1
8C83D4387F	23	2
8C83D4387F	24	2
8C83D4387F	25	1
8C83D4387F	26	1
8C83D4387F	27	1
8C83D4387F	28	1
8C83D4387F	29	1
8C83D4387F	30	2
8C83D4387F	31	2
8C83D4387F	32	2
8C83D4387F	33	1
8C83D4387F	34	2
8C83D4387F	35	2
8C83D4387F	36	2
8C83D4387F	37	2
8C83D4387F	38	1
8C83D4387F	39	1
8C83D4387F	40	2
8C83D4387F	41	1
8C83D4387F	42	2
8C83D4387F	43	2
8C83D4387F	44	1
8C83D4387F	45	2
8C83D4387F	46	2
8C83D4387F	47	1
8C83D4387F	48	2
8C83D4387F	49	2
8C83D4387F	50	2
8C83D4387F	51	2
8C83D4387F	52	1
8C83D4387F	53	2
8C83D4387F	54	4
8C83D4387F	55	2
8C83D4387F	56	1
8C83D4387F	57	2
8C83D4387F	58	2
8C83D4387F	59	4
8C83D4387F	60	2
8C83D4387F	61	4
8C83D4387F	62	2
8C83D4387F	63	4
8C83D4387F	64	2
8C83D4387F	65	2
8C83D4387F	66	1
8C83D4387F	67	1
8C83D4387F	68	2
8C83D4387F	69	4
8C83D4387F	70	1
8C83D4387F	71	2
8C83D4387F	72	2
8C83D4387F	73	2
8C83D4387F	74	2
8C83D4387F	75	2
8C83D4387F	76	2
8C83D4387F	77	2
8C83D4387F	78	4
8C83D4387F	79	2
8C83D4387F	80	2
8C83D4387F	81	2
8C83D4387F	82	2
8C83D4387F	83	2
8C83D4387F	84	2
8C83D4387F	85	2
8C83D4387F	86	1
8C83D4387F	87	2
8C83D4387F	88	2
8C83D4387F	89	2
8C83D4387F	90	4
8C83D4387F	91	3
8C83D4387F	92	3
