Source Name	Cell ID	Predicted Archetype
E5821032EA	1	2
E5821032EA	2	1
E5821032EA	3	1
E5821032EA	4	2
E5821032EA	5	4
E5821032EA	6	2
E5821032EA	7	1
E5821032EA	8	2
E5821032EA	9	2
E5821032EA	10	2
E5821032EA	11	1
E5821032EA	12	1
E5821032EA	13	1
E5821032EA	14	1
E5821032EA	15	3
E5821032EA	16	1
E5821032EA	17	1
E5821032EA	18	1
E5821032EA	19	1
E5821032EA	20	4
E5821032EA	21	1
E5821032EA	22	4
E5821032EA	23	3
E5821032EA	24	2
E5821032EA	25	1
E5821032EA	26	1
E5821032EA	27	1
E5821032EA	28	1
E5821032EA	29	4
E5821032EA	30	2
E5821032EA	31	2
E5821032EA	32	1
E5821032EA	33	1
E5821032EA	34	3
E5821032EA	35	3
E5821032EA	36	4
E5821032EA	37	1
E5821032EA	38	2
E5821032EA	39	2
E5821032EA	40	4
E5821032EA	41	1
E5821032EA	42	4
E5821032EA	43	1
E5821032EA	44	2
E5821032EA	45	2
E5821032EA	46	2
E5821032EA	47	2
E5821032EA	48	2
E5821032EA	49	3
E5821032EA	50	1
E5821032EA	51	1
E5821032EA	52	1
E5821032EA	53	1
E5821032EA	54	2
E5821032EA	55	3
E5821032EA	56	2
E5821032EA	57	2
E5821032EA	58	2
E5821032EA	59	2
E5821032EA	60	2
E5821032EA	61	2
E5821032EA	62	2
