Source Name	Cell ID	Predicted Archetype
00E41C184C	1	1
00E41C184C	2	1
00E41C184C	3	1
00E41C184C	4	1
00E41C184C	5	1
00E41C184C	6	1
00E41C184C	7	3
00E41C184C	8	3
00E41C184C	9	4
00E41C184C	10	1
00E41C184C	11	1
00E41C184C	12	1
00E41C184C	13	1
00E41C184C	14	1
00E41C184C	15	3
00E41C184C	16	1
00E41C184C	17	1
00E41C184C	18	2
00E41C184C	19	1
00E41C184C	20	1
00E41C184C	21	2
00E41C184C	22	3
00E41C184C	23	2
00E41C184C	24	2
00E41C184C	25	1
00E41C184C	26	2
00E41C184C	27	1
00E41C184C	28	2
00E41C184C	29	3
00E41C184C	30	1
00E41C184C	31	2
00E41C184C	32	1
00E41C184C	33	3
00E41C184C	34	1
00E41C184C	35	1
00E41C184C	36	2
00E41C184C	37	1
00E41C184C	38	2
00E41C184C	39	2
00E41C184C	40	1
00E41C184C	41	1
00E41C184C	42	1
00E41C184C	43	1
00E41C184C	44	2
00E41C184C	45	4
00E41C184C	46	2
00E41C184C	47	1
00E41C184C	48	3
00E41C184C	49	3
00E41C184C	50	1
00E41C184C	51	1
00E41C184C	52	4
00E41C184C	53	2
00E41C184C	54	1
00E41C184C	55	2
00E41C184C	56	1
00E41C184C	57	1
00E41C184C	58	2
00E41C184C	59	2
00E41C184C	60	1
00E41C184C	61	1
00E41C184C	62	1
00E41C184C	63	3
00E41C184C	64	2
00E41C184C	65	1
00E41C184C	66	2
00E41C184C	67	2
00E41C184C	68	1
00E41C184C	69	1
00E41C184C	70	2
00E41C184C	71	3
00E41C184C	72	2
00E41C184C	73	2
00E41C184C	74	3
00E41C184C	75	1
00E41C184C	76	4
00E41C184C	77	1
00E41C184C	78	4
00E41C184C	79	2
00E41C184C	80	3
00E41C184C	81	4
00E41C184C	82	3
00E41C184C	83	2
00E41C184C	84	2
00E41C184C	85	2
00E41C184C	86	4
00E41C184C	87	2
00E41C184C	88	3
00E41C184C	89	3
00E41C184C	90	3
00E41C184C	91	2
00E41C184C	92	4
00E41C184C	93	2
00E41C184C	94	4
00E41C184C	95	4
00E41C184C	96	2
00E41C184C	97	4
00E41C184C	98	2
00E41C184C	99	2
00E41C184C	100	2
00E41C184C	101	2
00E41C184C	102	4
00E41C184C	103	4
00E41C184C	104	4
00E41C184C	105	4
00E41C184C	106	2
00E41C184C	107	2
00E41C184C	108	2
00E41C184C	109	3
