Source Name	Cell ID	Predicted Archetype
08B96BE794	1	2
08B96BE794	2	1
08B96BE794	3	1
08B96BE794	4	2
08B96BE794	5	2
08B96BE794	6	2
08B96BE794	7	1
08B96BE794	8	2
08B96BE794	9	2
08B96BE794	10	1
08B96BE794	11	4
08B96BE794	12	1
08B96BE794	13	2
08B96BE794	14	2
08B96BE794	15	1
08B96BE794	16	2
08B96BE794	17	2
08B96BE794	18	1
08B96BE794	19	2
08B96BE794	20	2
08B96BE794	21	4
08B96BE794	22	1
08B96BE794	23	1
08B96BE794	24	1
08B96BE794	25	1
08B96BE794	26	2
08B96BE794	27	2
08B96BE794	28	2
08B96BE794	29	2
08B96BE794	30	1
08B96BE794	31	1
08B96BE794	32	1
08B96BE794	33	1
08B96BE794	34	1
08B96BE794	35	2
08B96BE794	36	1
08B96BE794	37	1
08B96BE794	38	1
08B96BE794	39	2
08B96BE794	40	2
08B96BE794	41	1
08B96BE794	42	1
08B96BE794	43	1
08B96BE794	44	4
08B96BE794	45	2
08B96BE794	46	2
08B96BE794	47	1
08B96BE794	48	1
08B96BE794	49	2
08B96BE794	50	1
08B96BE794	51	2
08B96BE794	52	2
08B96BE794	53	1
08B96BE794	54	1
08B96BE794	55	2
08B96BE794	56	1
08B96BE794	57	1
08B96BE794	58	2
08B96BE794	59	1
08B96BE794	60	2
08B96BE794	61	2
08B96BE794	62	1
08B96BE794	63	2
08B96BE794	64	2
08B96BE794	65	4
08B96BE794	66	2
08B96BE794	67	2
08B96BE794	68	2
08B96BE794	69	2
08B96BE794	70	2
08B96BE794	71	2
08B96BE794	72	1
08B96BE794	73	2
08B96BE794	74	1
08B96BE794	75	2
08B96BE794	76	2
08B96BE794	77	2
08B96BE794	78	1
08B96BE794	79	1
08B96BE794	80	2
08B96BE794	81	4
08B96BE794	82	1
08B96BE794	83	2
08B96BE794	84	2
08B96BE794	85	2
08B96BE794	86	4
08B96BE794	87	2
08B96BE794	88	1
08B96BE794	89	1
08B96BE794	90	2
08B96BE794	91	2
08B96BE794	92	2
08B96BE794	93	2
08B96BE794	94	1
08B96BE794	95	2
08B96BE794	96	4
08B96BE794	97	2
08B96BE794	98	1
08B96BE794	99	3
