Source Name	Cell ID	Predicted Archetype
597E83AEEE	1	2
597E83AEEE	2	4
597E83AEEE	3	1
597E83AEEE	4	2
597E83AEEE	5	2
597E83AEEE	6	2
597E83AEEE	7	2
597E83AEEE	8	1
597E83AEEE	9	4
597E83AEEE	10	1
597E83AEEE	11	2
597E83AEEE	12	2
597E83AEEE	13	1
597E83AEEE	14	2
597E83AEEE	15	2
597E83AEEE	16	3
597E83AEEE	17	1
597E83AEEE	18	1
597E83AEEE	19	1
597E83AEEE	20	2
597E83AEEE	21	1
597E83AEEE	22	1
597E83AEEE	23	4
597E83AEEE	24	2
597E83AEEE	25	1
597E83AEEE	26	1
597E83AEEE	27	2
597E83AEEE	28	2
597E83AEEE	29	1
597E83AEEE	30	2
597E83AEEE	31	2
597E83AEEE	32	1
597E83AEEE	33	3
597E83AEEE	34	1
597E83AEEE	35	1
597E83AEEE	36	1
597E83AEEE	37	1
597E83AEEE	38	2
597E83AEEE	39	4
597E83AEEE	40	1
597E83AEEE	41	2
597E83AEEE	42	4
597E83AEEE	43	2
597E83AEEE	44	1
597E83AEEE	45	4
597E83AEEE	46	3
597E83AEEE	47	2
597E83AEEE	48	2
597E83AEEE	49	1
597E83AEEE	50	1
597E83AEEE	51	3
597E83AEEE	52	3
597E83AEEE	53	1
597E83AEEE	54	2
597E83AEEE	55	2
597E83AEEE	56	2
597E83AEEE	57	2
597E83AEEE	58	2
597E83AEEE	59	2
597E83AEEE	60	2
597E83AEEE	61	1
597E83AEEE	62	3
597E83AEEE	63	1
597E83AEEE	64	2
597E83AEEE	65	4
597E83AEEE	66	3
597E83AEEE	67	3
597E83AEEE	68	2
597E83AEEE	69	1
597E83AEEE	70	3
597E83AEEE	71	2
597E83AEEE	72	4
597E83AEEE	73	3
597E83AEEE	74	1
597E83AEEE	75	2
597E83AEEE	76	4
597E83AEEE	77	2
597E83AEEE	78	1
597E83AEEE	79	2
