Source Name	Cell ID	Predicted Archetype
C22FC95129	1	2
C22FC95129	2	1
C22FC95129	3	4
C22FC95129	4	1
C22FC95129	5	1
C22FC95129	6	1
C22FC95129	7	1
C22FC95129	8	1
C22FC95129	9	2
C22FC95129	10	4
C22FC95129	11	4
C22FC95129	12	4
C22FC95129	13	1
C22FC95129	14	1
C22FC95129	15	1
C22FC95129	16	2
C22FC95129	17	1
C22FC95129	18	2
C22FC95129	19	1
C22FC95129	20	1
C22FC95129	21	1
C22FC95129	22	1
C22FC95129	23	1
C22FC95129	24	3
C22FC95129	25	1
C22FC95129	26	2
C22FC95129	27	2
C22FC95129	28	1
C22FC95129	29	1
C22FC95129	30	2
C22FC95129	31	1
C22FC95129	32	1
C22FC95129	33	2
C22FC95129	34	4
C22FC95129	35	2
C22FC95129	36	1
C22FC95129	37	1
C22FC95129	38	1
C22FC95129	39	2
C22FC95129	40	2
C22FC95129	41	3
C22FC95129	42	2
C22FC95129	43	1
C22FC95129	44	1
C22FC95129	45	1
C22FC95129	46	1
C22FC95129	47	1
C22FC95129	48	3
C22FC95129	49	1
C22FC95129	50	1
C22FC95129	51	1
C22FC95129	52	1
C22FC95129	53	2
C22FC95129	54	2
C22FC95129	55	1
C22FC95129	56	2
C22FC95129	57	4
C22FC95129	58	2
C22FC95129	59	1
C22FC95129	60	1
C22FC95129	61	2
C22FC95129	62	1
C22FC95129	63	2
C22FC95129	64	1
C22FC95129	65	2
C22FC95129	66	1
C22FC95129	67	1
C22FC95129	68	2
C22FC95129	69	1
C22FC95129	70	1
C22FC95129	71	1
C22FC95129	72	1
C22FC95129	73	2
C22FC95129	74	1
C22FC95129	75	1
C22FC95129	76	4
C22FC95129	77	1
C22FC95129	78	1
C22FC95129	79	2
C22FC95129	80	2
C22FC95129	81	2
C22FC95129	82	1
C22FC95129	83	1
C22FC95129	84	1
C22FC95129	85	2
C22FC95129	86	2
C22FC95129	87	4
C22FC95129	88	4
C22FC95129	89	1
C22FC95129	90	2
C22FC95129	91	2
C22FC95129	92	2
C22FC95129	93	1
C22FC95129	94	2
C22FC95129	95	3
C22FC95129	96	4
C22FC95129	97	1
C22FC95129	98	4
C22FC95129	99	2
C22FC95129	100	1
C22FC95129	101	4
C22FC95129	102	4
C22FC95129	103	2
C22FC95129	104	4
C22FC95129	105	2
C22FC95129	106	2
C22FC95129	107	3
C22FC95129	108	3
C22FC95129	109	1
C22FC95129	110	4
C22FC95129	111	3
C22FC95129	112	1
C22FC95129	113	4
C22FC95129	114	1
C22FC95129	115	2
C22FC95129	116	2
C22FC95129	117	4
C22FC95129	118	2
C22FC95129	119	4
C22FC95129	120	2
C22FC95129	121	4
C22FC95129	122	2
C22FC95129	123	2
C22FC95129	124	3
C22FC95129	125	2
C22FC95129	126	2
C22FC95129	127	2
C22FC95129	128	2
C22FC95129	129	4
C22FC95129	130	2
C22FC95129	131	2
C22FC95129	132	2
C22FC95129	133	4
C22FC95129	134	2
C22FC95129	135	2
C22FC95129	136	2
C22FC95129	137	1
C22FC95129	138	4
C22FC95129	139	2
C22FC95129	140	2
C22FC95129	141	2
C22FC95129	142	4
C22FC95129	143	3
C22FC95129	144	4
C22FC95129	145	4
C22FC95129	146	4
C22FC95129	147	3
C22FC95129	148	1
