Source Name	Cell ID	Predicted Archetype
6565C3193C	1	2
6565C3193C	2	2
6565C3193C	3	4
6565C3193C	4	1
6565C3193C	5	2
6565C3193C	6	1
6565C3193C	7	2
6565C3193C	8	4
6565C3193C	9	3
6565C3193C	10	4
6565C3193C	11	4
6565C3193C	12	2
6565C3193C	13	1
6565C3193C	14	4
6565C3193C	15	4
6565C3193C	16	1
6565C3193C	17	1
6565C3193C	18	2
6565C3193C	19	2
6565C3193C	20	1
6565C3193C	21	3
6565C3193C	22	1
6565C3193C	23	4
6565C3193C	24	1
6565C3193C	25	3
6565C3193C	26	2
6565C3193C	27	1
6565C3193C	28	3
6565C3193C	29	3
6565C3193C	30	4
6565C3193C	31	4
6565C3193C	32	1
6565C3193C	33	1
6565C3193C	34	4
6565C3193C	35	4
6565C3193C	36	3
6565C3193C	37	4
6565C3193C	38	3
6565C3193C	39	1
6565C3193C	40	1
6565C3193C	41	1
6565C3193C	42	2
6565C3193C	43	4
6565C3193C	44	4
6565C3193C	45	1
6565C3193C	46	2
6565C3193C	47	1
6565C3193C	48	3
6565C3193C	49	4
6565C3193C	50	1
6565C3193C	51	1
6565C3193C	52	2
6565C3193C	53	2
6565C3193C	54	3
6565C3193C	55	2
6565C3193C	56	4
6565C3193C	57	4
6565C3193C	58	2
6565C3193C	59	4
6565C3193C	60	2
6565C3193C	61	2
6565C3193C	62	2
6565C3193C	63	4
6565C3193C	64	2
6565C3193C	65	2
6565C3193C	66	4
6565C3193C	67	2
6565C3193C	68	2
6565C3193C	69	2
6565C3193C	70	2
6565C3193C	71	3
6565C3193C	72	4
6565C3193C	73	2
6565C3193C	74	3
6565C3193C	75	2
6565C3193C	76	3
6565C3193C	77	2
6565C3193C	78	3
6565C3193C	79	2
6565C3193C	80	3
