Source Name	Cell ID	Predicted Archetype
E6E56C3F42	1	1
E6E56C3F42	2	4
E6E56C3F42	3	3
E6E56C3F42	4	1
E6E56C3F42	5	1
E6E56C3F42	6	1
E6E56C3F42	7	1
E6E56C3F42	8	4
E6E56C3F42	9	1
E6E56C3F42	10	1
E6E56C3F42	11	1
E6E56C3F42	12	2
E6E56C3F42	13	1
E6E56C3F42	14	1
E6E56C3F42	15	1
E6E56C3F42	16	4
E6E56C3F42	17	2
E6E56C3F42	18	1
E6E56C3F42	19	4
E6E56C3F42	20	2
E6E56C3F42	21	2
E6E56C3F42	22	1
E6E56C3F42	23	2
E6E56C3F42	24	1
E6E56C3F42	25	2
E6E56C3F42	26	1
E6E56C3F42	27	1
E6E56C3F42	28	4
E6E56C3F42	29	2
E6E56C3F42	30	2
E6E56C3F42	31	1
E6E56C3F42	32	1
E6E56C3F42	33	1
E6E56C3F42	34	2
E6E56C3F42	35	2
E6E56C3F42	36	1
E6E56C3F42	37	4
E6E56C3F42	38	1
E6E56C3F42	39	2
E6E56C3F42	40	2
E6E56C3F42	41	4
E6E56C3F42	42	1
E6E56C3F42	43	1
E6E56C3F42	44	2
E6E56C3F42	45	1
E6E56C3F42	46	2
E6E56C3F42	47	1
E6E56C3F42	48	1
E6E56C3F42	49	2
E6E56C3F42	50	2
E6E56C3F42	51	2
E6E56C3F42	52	2
E6E56C3F42	53	4
E6E56C3F42	54	1
E6E56C3F42	55	2
E6E56C3F42	56	4
E6E56C3F42	57	2
E6E56C3F42	58	2
E6E56C3F42	59	2
E6E56C3F42	60	1
E6E56C3F42	61	1
E6E56C3F42	62	3
E6E56C3F42	63	4
E6E56C3F42	64	1
E6E56C3F42	65	2
E6E56C3F42	66	1
E6E56C3F42	67	1
E6E56C3F42	68	2
E6E56C3F42	69	1
E6E56C3F42	70	1
E6E56C3F42	71	2
E6E56C3F42	72	2
E6E56C3F42	73	2
E6E56C3F42	74	2
E6E56C3F42	75	2
E6E56C3F42	76	2
E6E56C3F42	77	2
E6E56C3F42	78	2
E6E56C3F42	79	2
E6E56C3F42	80	2
E6E56C3F42	81	1
E6E56C3F42	82	1
E6E56C3F42	83	2
E6E56C3F42	84	4
E6E56C3F42	85	2
E6E56C3F42	86	1
E6E56C3F42	87	4
E6E56C3F42	88	2
E6E56C3F42	89	3
E6E56C3F42	90	1
E6E56C3F42	91	1
E6E56C3F42	92	2
E6E56C3F42	93	4
E6E56C3F42	94	4
E6E56C3F42	95	2
E6E56C3F42	96	1
E6E56C3F42	97	2
E6E56C3F42	98	3
E6E56C3F42	99	2
E6E56C3F42	100	4
E6E56C3F42	101	4
